ROC,None,None,0.9328037188649136,8.9375
ROC,None,None,0.9467147713869424,10.5625
ROC,None,None,0.9442170262957053,10.796875
ROC,None,None,0.9476514257961562,11.34375
ROC,None,None,0.9470963713314369,11.734375
ROC,None,None,0.9481370984527857,13.015625
ROC,None,None,0.9475473530840214,12.46875
ROC,None,None,0.9483452438770554,13.203125
ROC,None,None,0.9483452438770554,13.375
ROC,None,None,0.9481717893568307,13.6875
ROC,None,None,0.9479289530285159,13.78125
ROC,None,None,0.9482064802608756,12.8125
ROC,None,None,0.9481370984527857,14.171875
ROC,None,None,0.9473738985637966,14.40625
ROC,None,None,0.9476167348921113,14.578125
ROC,None,None,0.947859571220426,15.25
ROC,None,None,0.9478942621244709,15.125
ROC,None,None,0.947026989523347,15.609375
ROC,None,None,0.9475473530840214,15.734375
ROC,None,None,0.946957607715257,15.640625
ROC,None,None,0.9473045167557067,15.953125
ROC,None,None,0.9468535350031222,16.171875
ROC,None,None,0.9473392076597517,16.296875
ROC,None,None,0.9468535350031222,16.46875
ROC,None,None,0.946992298619302,16.5
